"number","original_number","title","source","link","summary","pub_time","collect_time","news_id"
"718","3","纳指跌幅扩大至近2%，科技七巨头全线跌，中概指数反弹超1%后转跌、现V型反转","华尔街见闻","https://wallstreetcn.com/articles/3741816","","","2025-02-26 00:07:07","6d5b97f91656bb57c5c6fe2b99dc1743"
"719","20","全国首个机器人大厨获批上岗","今日头条","https://www.toutiao.com/trending/7475001088769392691/","","","2025-02-26 00:07:07","8fa0359ab791ce6a0e2eb7a312d48291"
"720","21","业内：格力的问题不在于是否改名","今日头条","https://www.toutiao.com/trending/7475292904731184679/","","","2025-02-26 00:07:07","c055c80a73bf0ec1b8303859287cadc1"
"721","23","江汽集团回应迈巴赫测试争议","今日头条","https://www.toutiao.com/trending/7475362708154486322/","","","2025-02-26 00:07:07","5e0b291596875391c5eeb142851fc1b9"
"722","17","如何看待西班牙一航空座椅制造商提出的「双层制式经济舱」座椅概念？","知乎","https://www.zhihu.com/question/12972768057","","","2025-02-26 00:10:07","8aaab889abc98adfa7fbd9f203ed1267"
"723","25","爱吃糯米的中国人，都用它捣腾出了哪些意想不到的花样？","知乎","https://www.zhihu.com/question/12618519988","","","2025-02-26 00:10:07","0b81292dbbef3fec3d6464cf126c267a"
"724","30","提到东北，你会想到哪道菜？","知乎","https://www.zhihu.com/question/9376046211","","","2025-02-26 00:10:07","0617b84b5271bf1e5581f8f0ac52feae"
"725","10","官方回应4人烧秸秆被烟闷身亡","微博","https://s.weibo.com/weibo?q=%23%E5%AE%98%E6%96%B9%E5%9B%9E%E5%BA%944%E4%BA%BA%E7%83%A7%E7%A7%B8%E7%A7%86%E8%A2%AB%E7%83%9F%E9%97%B7%E8%BA%AB%E4%BA%A1%23","","","2025-02-26 00:10:07","034cdea07f1d4e2c6d75ebf80605ed62"
"726","24","CEO会换但肖战的座位不会换","微博","https://s.weibo.com/weibo?q=%23CEO%E4%BC%9A%E6%8D%A2%E4%BD%86%E8%82%96%E6%88%98%E7%9A%84%E5%BA%A7%E4%BD%8D%E4%B8%8D%E4%BC%9A%E6%8D%A2%23","","","2025-02-26 00:10:07","f3e7d6e90782d23ee81d88c10d366b8b"
"727","27","温以凡把桑延钓成翘嘴了","微博","https://s.weibo.com/weibo?q=%E6%B8%A9%E4%BB%A5%E5%87%A1%E6%8A%8A%E6%A1%91%E5%BB%B6%E9%92%93%E6%88%90%E7%BF%98%E5%98%B4%E4%BA%86","","","2025-02-26 00:10:07","ed88f6cf0717b7a4e0777439a01e439b"
"728","20","新剧｜景甜、张晚意主演《似锦》3月1日首播","澎湃新闻","https://www.thepaper.cn/newsDetail_forward_30237261","","","2025-02-26 00:19:07","e8716e9d49d6ecf05bb8043fe9526304"
"729","1","#相亲# 相亲对象，才认识三天，就叫我转钱。买面膜给她叫她发地址都不肯，非要转帐说是什么积分，平时也没主动发信息。怎么看","酷安","https://www.coolapk.com/feed/62950058?shareKey=ZDc0YzhiZTliMDRjNjdiZGYxYWQ~","","","2025-02-26 00:37:07","87b0fafe2bedf963ed3ce5565a846f60"
"730","2","*#*#794824#*#* 5GN2875.8万热度 28.2万讨论","酷安","https://www.coolapk.com/feed/62952783?shareKey=MTRmYjhhODU4OGNkNjdiZGYxYWQ~","","","2025-02-26 00:37:07","2d1e1b5027458355f1bf1135b1b02fd2"
"731","3","卢伟冰称小米Buds 5 Pro四千元以内音质最好","酷安","https://www.coolapk.com/feed/62949304?shareKey=N2ZjNmRjZTc1NzZkNjdiZGYxYWQ~","","","2025-02-26 00:37:07","5c721305ae9bebec1b5a12d3b7e437c6"
"732","4","#相亲# 相亲对象告诉我不开优酷会员就很难哄好！","酷安","https://www.coolapk.com/feed/62959379?shareKey=NDUwNTBmMjQ3ZmRkNjdiZGYxYWQ~","","","2025-02-26 00:37:07","bd2eb4daa8208c81fd3a0909d558270d"
"733","5","真我Neo7 SE发布：国补1530元起63.6万热度 2302讨论","酷安","https://www.coolapk.com/feed/62972380?shareKey=YTg3NTNlYmQ3NWU3NjdiZGYxYWQ~","","","2025-02-26 00:37:07","9aa8fb2bc3e33004eeffa75a2c826648"
"734","6","小米15 Ultra三款外观配色公布：白色、黑色、黑银拼色310.2万热度 2841讨论","酷安","https://www.coolapk.com/feed/62947886?shareKey=M2YxOGYxOTVkMzdjNjdiZGYxYWQ~","","","2025-02-26 00:37:07","19c5387f75d9216bb36fdec8779cf84e"
"735","7","oppo find x8，16+512G，3499安全下车✅✅215.6万热度 6.3万讨论","酷安","https://www.coolapk.com/feed/62953446?shareKey=MWFlNmFhY2YyNDljNjdiZGYxYWQ~","","","2025-02-26 00:37:07","b97a539857fe4ac210da1453bd9dd813"
"736","8","#我在酷安晒女友# 25咯 跟19的女朋友也在一起100天了 非常甜[墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽]","酷安","https://www.coolapk.com/feed/62954853?shareKey=ZDVjYjExYzFmOWY5NjdiZGYxYWQ~","","","2025-02-26 00:37:07","047ae34262c8d7c4db0cb1041acc0896"
"737","9","今年最强的貌似又是蓝厂的vivox200Ultra。58.3万热度 2.5万讨论","酷安","https://www.coolapk.com/feed/62956435?shareKey=ZGJiN2Q4ZWFiOGViNjdiZGYxYWQ~","","","2025-02-26 00:37:07","5140d0a1497043bd000adad512f34dd2"
"738","10","学生党，攥了好久钱，给我妈拿下[坏笑]虽然不是很贵的手机#数码日常#10.3万热度 973讨论","酷安","https://www.coolapk.com/feed/62948010?shareKey=ZDEzMjA1ODZjY2UyNjdiZGYxYWQ~","","","2025-02-26 00:37:07","19737fd677396dfe0d62f271ab2eb60e"
"739","11","我真是服了，为什么骁龙8e打cf还是会卡啊，究竟是小米不行，还是游戏优化太差了？ #穿越火线枪战王者#56.2万热度 3.6万讨论","酷安","https://www.coolapk.com/feed/62957069?shareKey=M2YzNzc0NjAyNjc5NjdiZGYxYWQ~","","","2025-02-26 00:37:07","bcae30675042963d68c711ae09981668"
"740","12","细数红米K70几宗罪：43.1万热度 7.6万讨论","酷安","https://www.coolapk.com/feed/62911576?shareKey=MjQ1MzAwMjA4ZGYxNjdiZGYxYWQ~","","","2025-02-26 00:37:07","9fb933c130f2c67eede6642ae23ef18e"
"741","13","老哥们给个建议呗，手里的16pm想换15ultra，手里现在还盲约着，但是去年14系列3款我都买了，因为系统流畅度的原因跳槽到了苹果，不过网上说15系列流畅度跟质感提升都很大，但是昨天我去小米之家问的如果想以旧换新，我还要补几百块钱，有没有同为16的机主想换15ultra的呀 #iPhone16ProMax#310.2万热度 2841讨论","酷安","https://www.coolapk.com/feed/62951945?shareKey=ODZiYTJlNWY2ZWNkNjdiZGYxYWQ~","","","2025-02-26 00:37:07","9d0a1ef34f1d860be214a803ce747834"
"742","14","兄弟们，昨天晚上回来不相信手机摔坏了[表面哭泣][表面哭泣]，从山坡坡摔倒山下 7-8 米，这样能用权益换新吗，心疼死我了[表面哭泣][表面哭泣][表面哭泣]137.6万热度 10.2万讨论","酷安","https://www.coolapk.com/feed/62961025?shareKey=ZWZkNGIwMTk1ZmFkNjdiZGYxYWQ~","","","2025-02-26 00:37:07","6ad51c62448c5cc3f6df0803a520d05e"
"743","15","女朋友的iphone15promax被偷了，之前报警看监控找不到偷的人。今天晚上小偷开机定位了，但是只有一个范围。有没有兄弟知道这种情况怎么办，报警也不可能整栋的搜。65.2万热度 2.4万讨论","酷安","https://www.coolapk.com/feed/62937700?shareKey=YTAyM2JmZGVjYTU4NjdiZGYxYWQ~","","","2025-02-26 00:37:07","35bffae2539e2dccb0d2df1e99208be6"
"744","16","真我Ultra新机将亮相MWC2025","酷安","https://www.coolapk.com/feed/62966286?shareKey=ZTAzMDRiMjA5YzJmNjdiZGYxYWQ~","","","2025-02-26 00:37:07","57f623e09b4b5e9529f0eb70a6c1c748"
"745","17","小米再拿不出什么创新我真的要转魅族了（玩笑）[t耐克嘴]，魅族真的好看[流泪]，真的很戳我心[色]，直播间问了一下魅族21和21note的区别还给我耐心解答，并且紫色的魅族也很有韵味[色][受虐滑稽]17.2万热度 1.1万讨论","酷安","https://www.coolapk.com/feed/62965234?shareKey=ZjdkMGM1OGE5ODAxNjdiZGYxYWQ~","","","2025-02-26 00:37:07","ce32eda88e22c0d84ff496ffd26ad574"
"746","18","#我在酷安晒女友# 两年从奔现到结婚，现在还觉得不可思议，所有的所有都太顺利了，顺利的都让我觉得结婚就像一场儿戏。我老婆是我表妹的大学同学，时间回到2019年的夏天，那时我的一场王者荣耀命运的齿轮就开始转动了 ，我和表妹正在组队中，她的同学哧溜一下就进来了，我想着一脚踢出去，我妹连忙说是她同学，然后我想着反正没啥，游戏而已，结果谁知道游戏进去后，这同学就开始麦克风开启，小嘴啪啪啪了，不过当时我一条单身狗，拔刀贼快，一个吕布直接当场拿下，再后来，我妹经常被她同学叫着打游戏，然后她没时间直接推给我加好友，不过我当时真就是只为游戏，她段位低正好拉拉分，这种关系贯穿了我的大学生涯，再后来实习期，在苏州实习，非常非常忙碌，游戏时间很少了，就渐渐三言两语聊几句，转折点出现在我在这家公司身心和精神难受，去往上海工作了，这期间大家熟知的上海封城，疫情大爆发，看到我发朋友圈羊了，她就说你也阳了啊... 查看更多","酷安","https://www.coolapk.com/feed/62961518?shareKey=OTBjODY1MDRkNzIxNjdiZGYxYWQ~","","","2025-02-26 00:37:07","89a1ca590def27c22ff43eeb94769655"
"747","17","鹿晗关晓彤名下并无商业关联","今日头条","https://www.toutiao.com/trending/7474265477797445670/","","","2025-02-26 00:37:07","dc32405f8d01c7410f8ec6165c8774d9"
"748","20","特斯拉FSD入华来晚了吗","今日头条","https://www.toutiao.com/trending/7475362764777770533/","","","2025-02-26 00:37:07","02f90d869f2d9c43a6ca70a6ca150f04"
"749","23","百度拟斥资21亿美元收购YY直播业务","今日头条","https://www.toutiao.com/trending/7474994899985662003/","","","2025-02-26 00:37:07","f557cd558efb3d40c9bcc46e0b04b8bf"
"750","21","考研查分看到成绩的一瞬间，你内心最大的感触是什么？","知乎","https://www.zhihu.com/question/12944329392","","","2025-02-26 00:40:07","3af926b625596ec1ad983637ae707f30"
"751","1","你要撑住马上就可以到中国抢救了","微博","https://s.weibo.com/weibo?q=%23%E4%BD%A0%E8%A6%81%E6%92%91%E4%BD%8F%E9%A9%AC%E4%B8%8A%E5%B0%B1%E5%8F%AF%E4%BB%A5%E5%88%B0%E4%B8%AD%E5%9B%BD%E6%8A%A2%E6%95%91%E4%BA%86%23","","","2025-02-26 00:40:07","803662275f25252c23441ad8737a24cb"
"752","10","男子境外遭遇车祸需回国急救民警紧急协调","微博","https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E5%A2%83%E5%A4%96%E9%81%AD%E9%81%87%E8%BD%A6%E7%A5%B8%E9%9C%80%E5%9B%9E%E5%9B%BD%E6%80%A5%E6%95%91%E6%B0%91%E8%AD%A6%E7%B4%A7%E6%80%A5%E5%8D%8F%E8%B0%83%23","","","2025-02-26 00:40:07","cb8c01e1b52c40c39540da438ca607fd"
"753","20","文淇米兰Gucci大秀","微博","https://s.weibo.com/weibo?q=%23%E6%96%87%E6%B7%87%E7%B1%B3%E5%85%B0Gucci%E5%A4%A7%E7%A7%80%23","","","2025-02-26 00:40:07","24fa9d91f1acc878f45d3cbda08797ab"
"754","2114","岁印度少年创6项世界纪录","抖音","https://www.douyin.com/hot/2009334","","","2025-02-26 00:40:07","385f8dc04bee5db32c31ba0008d424ce"
"755","29","王祖贤在加拿大开艾灸馆","抖音","https://www.douyin.com/hot/2009756","","","2025-02-26 00:40:07","cc51ee306458348c52e034289f3f6c83"
"756","3","一博主去劳务市场自费请工人看《哪吒 2》，反倒花钱不落好，工人表示「没啥意思」耽误挣钱，如何看待此事？","知乎","https://www.zhihu.com/question/13334654276","","","2025-02-26 10:08:51","ab21af9a20b4a1b96dddb0c2e2a411ee"
"757","42025","年 1 月燃油车市场份额从 46% 增至 59% 逆袭新能源汽车，反转的原因何在？","知乎","https://www.zhihu.com/question/13290318683","","","2025-02-26 10:08:51","b89abc5e962b74f6ae22f212d841893f"
"758","6","虎鲸只吃灰鲸的舌头，为什么不吃其他部位？","知乎","https://www.zhihu.com/question/12183109208","","","2025-02-26 10:08:51","4694e8e77a355a0b207d1dd2876748c2"
"759","72024","年下半年全国大学英语四、六级考试成绩公布，大家的四六级成绩怎么样？","知乎","https://www.zhihu.com/question/13382158116","","","2025-02-26 10:08:51","f33bd8797758d0b7ec7a865ae659a9b6"
"760","8","最近看到有人说，List<Integer> 是卡车装钉子，编程界之耻，如何理解？","知乎","https://www.zhihu.com/question/13077935547","","","2025-02-26 10:08:51","30f853e0d33c8fc74866f2b603b39a62"
"761","9","《哪吒之魔童闹海》里的哪吒和敖丙，这两个角色，你更愿意成为谁？","知乎","https://www.zhihu.com/question/12032932351","","","2025-02-26 10:08:51","a8f3ec1a9d05b264386a7277d6177590"
"762","10","为什么人总在深夜思考人生？「黑暗环境」有利于激活自我反思吗？","知乎","https://www.zhihu.com/question/13321430440","","","2025-02-26 10:08:51","e5d3644aa8eea86f5ef2cc1e05cc5af0"
"763","11","多莉这个角色设定有何意义？","知乎","https://www.zhihu.com/question/11117596404","","","2025-02-26 10:08:51","71344514ea5d98d12320a8e3beafd7a8"
"764","13","比特币 24 小时内跌幅超 4% ，加密货币超 28 万人爆仓，暴跌原因是什么？将对市场造成哪些影响？","知乎","https://www.zhihu.com/question/13336058186","","","2025-02-26 10:08:51","7b163799903a97c3f8292daf252ce43c"
"765","21","有什么动物长得人畜无害的其实杀伤力爆表？","知乎","https://www.zhihu.com/question/310860753","","","2025-02-26 10:08:51","22a337304840781af4295c96c247d1f9"
"766","23","马克龙旋风式访美会见特朗普，双方就俄乌冲突问题协调美欧立场，马克龙为何如此急切？暴露出欧美哪些分歧？","知乎","https://www.zhihu.com/question/13301592967","","","2025-02-26 10:08:51","8736c06b0876d82ffa8dfd5f6c1600f2"
"767","25","一家三口，有必要两个卫生间吗?","知乎","https://www.zhihu.com/question/431229920","","","2025-02-26 10:08:51","432e461b810f3a5a1697d89b51790b5a"
"768","2","网红迅猛龙特蕾莎停播三个月备考","微博","https://s.weibo.com/weibo?q=%23%E7%BD%91%E7%BA%A2%E8%BF%85%E7%8C%9B%E9%BE%99%E7%89%B9%E8%95%BE%E8%8E%8E%E5%81%9C%E6%92%AD%E4%B8%89%E4%B8%AA%E6%9C%88%E5%A4%87%E8%80%83%23","","","2025-02-26 10:08:51","a22329362d74885d04026a32bd78b50f"
"769","4","饺子导演撤回了一份入职通知书","微博","https://s.weibo.com/weibo?q=%23%E9%A5%BA%E5%AD%90%E5%AF%BC%E6%BC%94%E6%92%A4%E5%9B%9E%E4%BA%86%E4%B8%80%E4%BB%BD%E5%85%A5%E8%81%8C%E9%80%9A%E7%9F%A5%E4%B9%A6%23","","","2025-02-26 10:08:51","b5c7ac35b5c99e987f8a5d9e1867b52e"
"770","7","女主一集下来微信步数第一","微博","https://s.weibo.com/weibo?q=%E5%A5%B3%E4%B8%BB%E4%B8%80%E9%9B%86%E4%B8%8B%E6%9D%A5%E5%BE%AE%E4%BF%A1%E6%AD%A5%E6%95%B0%E7%AC%AC%E4%B8%80","","","2025-02-26 10:08:51","a1fe4bf88dc7ab42ac3739c000f53ccb"
"771","10","马来西亚政府签署无发现无收费合同","微博","https://s.weibo.com/weibo?q=%23%E9%A9%AC%E6%9D%A5%E8%A5%BF%E4%BA%9A%E6%94%BF%E5%BA%9C%E7%AD%BE%E7%BD%B2%E6%97%A0%E5%8F%91%E7%8E%B0%E6%97%A0%E6%94%B6%E8%B4%B9%E5%90%88%E5%90%8C%23","","","2025-02-26 10:08:51","614a5a49632400186aaa73bccea7fb55"
"772","1202","年男生苦追班主任终喜结连理","微博","https://s.weibo.com/weibo?q=%2302%E5%B9%B4%E7%94%B7%E7%94%9F%E8%8B%A6%E8%BF%BD%E7%8F%AD%E4%B8%BB%E4%BB%BB%E7%BB%88%E5%96%9C%E7%BB%93%E8%BF%9E%E7%90%86%23","","","2025-02-26 10:08:51","246e3aac762c481d2922bc85d8cfa7c1"
"773","15","肖战突然从怀里掏出一个小风扇","微博","https://s.weibo.com/weibo?q=%23%E8%82%96%E6%88%98%E7%AA%81%E7%84%B6%E4%BB%8E%E6%80%80%E9%87%8C%E6%8E%8F%E5%87%BA%E4%B8%80%E4%B8%AA%E5%B0%8F%E9%A3%8E%E6%89%87%23","","","2025-02-26 10:08:51","7cd76b2041efc7b51bc0277afef3b4f1"
"774","19","猫尸体塞课桌学校称不确定是否人为","微博","https://s.weibo.com/weibo?q=%23%E7%8C%AB%E5%B0%B8%E4%BD%93%E5%A1%9E%E8%AF%BE%E6%A1%8C%E5%AD%A6%E6%A0%A1%E7%A7%B0%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%98%AF%E5%90%A6%E4%BA%BA%E4%B8%BA%23","","","2025-02-26 10:08:51","f0d408f2998c371814a7da301f77c564"
"775","21","马航MH370重启搜索最新进展","微博","https://s.weibo.com/weibo?q=%23%E9%A9%AC%E8%88%AAMH370%E9%87%8D%E5%90%AF%E6%90%9C%E7%B4%A2%E6%9C%80%E6%96%B0%E8%BF%9B%E5%B1%95%23","","","2025-02-26 10:08:51","5e7ecc8d5a9c6271e792a2fe1cc879c5"
"776","22","二本情侣苦战3年携手闯入985复试","微博","https://s.weibo.com/weibo?q=%23%E4%BA%8C%E6%9C%AC%E6%83%85%E4%BE%A3%E8%8B%A6%E6%88%983%E5%B9%B4%E6%90%BA%E6%89%8B%E9%97%AF%E5%85%A5985%E5%A4%8D%E8%AF%95%23","","","2025-02-26 10:08:51","a10880887dd965347dd044db7574ed2a"
"777","24","小孩哥打鼓逗小孩喜感十足","微博","https://s.weibo.com/weibo?q=%23%E5%B0%8F%E5%AD%A9%E5%93%A5%E6%89%93%E9%BC%93%E9%80%97%E5%B0%8F%E5%AD%A9%E5%96%9C%E6%84%9F%E5%8D%81%E8%B6%B3%23","","","2025-02-26 10:08:51","e25c58cc61be579b908136fd423a0ca0"
"778","25","特朗普将开售移民金卡","微博","https://s.weibo.com/weibo?q=%23%E7%89%B9%E6%9C%97%E6%99%AE%E5%B0%86%E5%BC%80%E5%94%AE%E7%A7%BB%E6%B0%91%E9%87%91%E5%8D%A1%23","","","2025-02-26 10:08:51","8d5d101fb801b8e618af3944517db0cc"
"779","26","张凌赫回复了虞书欣","微博","https://s.weibo.com/weibo?q=%23%E5%BC%A0%E5%87%8C%E8%B5%AB%E5%9B%9E%E5%A4%8D%E4%BA%86%E8%99%9E%E4%B9%A6%E6%AC%A3%23","","","2025-02-26 10:08:51","ddea412dd1da9c7a8b6bd7d88c174132"
"780","27","老人去世130万分堂弟1套房收归国有","微博","https://s.weibo.com/weibo?q=%23%E8%80%81%E4%BA%BA%E5%8E%BB%E4%B8%96130%E4%B8%87%E5%88%86%E5%A0%82%E5%BC%9F1%E5%A5%97%E6%88%BF%E6%94%B6%E5%BD%92%E5%9B%BD%E6%9C%89%23","","","2025-02-26 10:08:51","4f3508584ce6d77a53d4f4f85806ad11"
"781","28","女子离异8年请前婆婆带娃秒答应","微博","https://s.weibo.com/weibo?q=%23%E5%A5%B3%E5%AD%90%E7%A6%BB%E5%BC%828%E5%B9%B4%E8%AF%B7%E5%89%8D%E5%A9%86%E5%A9%86%E5%B8%A6%E5%A8%83%E7%A7%92%E7%AD%94%E5%BA%94%23","","","2025-02-26 10:08:51","ffc22f2dbcb78d049635ad277ab04818"
"782","1","【江汽集团回应迈巴赫暴力测试争议：测试车辆通过正规第三方租赁渠道获取，并提前向租赁渠道明确用途】","酷安","https://www.coolapk.com/feed/62981334?shareKey=NWVlMzE4OGEyZGRhNjdiZTczODU~","","","2025-02-26 10:08:51","d195578d4c8d2e6a71e5647384dde7df"
"783","2","北京10号线发现直屏工程机不知型号，最右边是华为mate70 #OPPOFindX8Ultra# #华为鸿蒙#67.3万热度 1540讨论","酷安","https://www.coolapk.com/feed/62973992?shareKey=MmQ5Y2VmZGMyMWMxNjdiZTczODU~","","","2025-02-26 10:08:51","f1f9d7f085347a44d807aba5ba7531ea"
"784","4","真我Neo7 SE发布：国补1530元起72.7万热度 2399讨论","酷安","https://www.coolapk.com/feed/62972380?shareKey=MmZlZWVjZjVhYzAwNjdiZTczODU~","","","2025-02-26 10:08:51","107fc3c6fdc03e1b08a8ed91766bf6b2"
"785","5","#酷工作# 我们公司越南的一个主管想让我去越南，常驻也可以支援几个月也可以。，纠结要不要去。去的话一个月能补贴个5000块钱吧。(°ー°〃)","酷安","https://www.coolapk.com/feed/62969979?shareKey=MDVjNTI5OWU2ZWYwNjdiZTczODU~","","","2025-02-26 10:08:51","a060210062c6ecd82d5e3ed302bb5850"
"786","6","兄弟们，图1是化妆拍完p的，图2图3是苹果原相机拍的，这能看出来是同一个人吗？？？？我眼睛看麻了已经不会看了[流汗滑稽][流汗滑稽][流汗滑稽]","酷安","https://www.coolapk.com/feed/62969537?shareKey=OGM2Y2RjYjRjOTVmNjdiZTczODU~","","","2025-02-26 10:08:51","c65291fc374efb662a8543659cf55b5e"
"787","7","#我在酷安晒女友# 两年从奔现到结婚，现在还觉得不可思议，所有的所有都太顺利了，顺利的都让我觉得结婚就像一场儿戏。我老婆是我表妹的大学同学，时间回到2019年的夏天，那时我的一场王者荣耀命运的齿轮就开始转动了 ，我和表妹正在组队中，她的同学哧溜一下就进来了，我想着一脚踢出去，我妹连忙说是她同学，然后我想着反正没啥，游戏而已，结果谁知道游戏进去后，这同学就开始麦克风开启，小嘴啪啪啪了，不过当时我一条单身狗，拔刀贼快，一个吕布直接当场拿下，再后来，我妹经常被她同学叫着打游戏，然后她没时间直接推给我加好友，不过我当时真就是只为游戏，她段位低正好拉拉分，这种关系贯穿了我的大学生涯，再后来实习期，在苏州实习，非常非常忙碌，游戏时间很少了，就渐渐三言两语聊几句，转折点出现在我在这家公司身心和精神难受，去往上海工作了，这期间大家熟知的上海封城，疫情大爆发，看到我发朋友圈羊了，她就说你也阳了啊... 查看更多","酷安","https://www.coolapk.com/feed/62961518?shareKey=OGQ5Zjg2MzZjODM3NjdiZTczODU~","","","2025-02-26 10:08:51","620b5a6264a901d2c464463f7dc1a4b8"
"788","82024","年12月28号5300卖掉我这部已解锁带两年micare的#小米15pro#，2025年2月25号我以5315价格拍下这部原手机[喝酒][喝酒][喝酒]，相当于免费让买家玩了2个月135.6万热度 10.2万讨论","酷安","https://www.coolapk.com/feed/62962157?shareKey=ODI1YTdlM2YyNGU0NjdiZTczODU~","","","2025-02-26 10:08:51","b74b978e1c5fac82353306bbe6024069"
"789","9","#酷工作# 现在每月到手3千左右，一年税前差不多8万，机场里边上班，上四休二，12小时的班，要熬夜通宵，干了4年了已经快26了，不辞吧这地方没点关系寸步难行，辞吧又看板块里好多裸辞找不到工作的，也怕辞了找不到，中专学历，搞了个成人大专26年才毕业，可以说是四年没关注过外面的就业环境了，真的有这么差吗","酷安","https://www.coolapk.com/feed/62967132?shareKey=M2NmMzYwMzIyMWU2NjdiZTczODU~","","","2025-02-26 10:08:51","22102562727389df7b2cd79bc5d831c1"
"790","10","关于𝑈𝑙𝑡𝑟𝑎 𝐻𝐷𝑅 #HyperOS2# #小米14#27.7万热度 9.6万讨论","酷安","https://www.coolapk.com/feed/62958913?shareKey=ZTg2NmY5MTE1N2U0NjdiZTczODU~","","","2025-02-26 10:08:51","6f356ae4481ea255997fb03604623d87"
"791","11","小布助手现已接入DeepSeek","酷安","https://www.coolapk.com/feed/62975393?shareKey=MjM0ODM1YmEzNWU1NjdiZTczODU~","","","2025-02-26 10:08:51","3aeda5985b9238b5926c13310937760e"
"792","12","兄弟们，昨天晚上回来不相信手机摔坏了[表面哭泣][表面哭泣]，从山坡坡摔倒山下 7-8 米，这样能用权益换新吗，心疼死我了[表面哭泣][表面哭泣][表面哭泣]135.6万热度 10.2万讨论","酷安","https://www.coolapk.com/feed/62961025?shareKey=YjY3MjhmOGM0N2YwNjdiZTczODU~","","","2025-02-26 10:08:51","af8f0ec2caddfc195c341b4f525a0668"
"793","13","真我Neo7x正式发布，首销1299元起","酷安","https://www.coolapk.com/feed/62971824?shareKey=YmEzYzE4MmE2MWE5NjdiZTczODU~","","","2025-02-26 10:08:51","a40236939a36aefd38853c835d07097b"
"794","14","用了一加才知道hyper os真的垃圾，color os用起来很跟手。虽然之前是7gen2，但是hyper os刚刷完机也会卡顿就离谱，但是刷原生就很跟手，要不是原生bug多，加上信号差真不想用hyperos。[受虐滑稽]126.2万热度 1.1万讨论","酷安","https://www.coolapk.com/feed/62951147?shareKey=OTk1MmE4NDBlNzU3NjdiZTczODU~","","","2025-02-26 10:08:51","ec79cca18b7f2878439727e8afcf3ebe"
"795","15","#我在酷安晒女友# 25咯 跟19的女朋友也在一起100天了 非常甜[墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽]","酷安","https://www.coolapk.com/feed/62954853?shareKey=ODE5ZDRiYTg1ZmUzNjdiZTczODU~","","","2025-02-26 10:08:51","d4118f756c8b2aebc031aa389d5ab60a"
"796","16","#相亲# 相亲对象告诉我不开优酷会员就很难哄好！","酷安","https://www.coolapk.com/feed/62959379?shareKey=YWU3MDJjNWIxNGFmNjdiZTczODU~","","","2025-02-26 10:08:51","14441d1e2ca9e4000594601d3d6fba02"
"797","17","趁着淡季带父母去了北京","酷安","https://www.coolapk.com/feed/62977979?shareKey=MDQ4MmYwZmJhMGE5NjdiZTczODU~","","","2025-02-26 10:08:51","13789206e6fe095a12f2541873ab9f30"
"798","18","我不明白，为什么大家都在刷屏""MIUI负优化""，仿佛这安卓定制系统界，对于我们注定了凶多吉少。十五年前，MIUI横空出世，开启了国产ROM新纪元，米粉们彻夜刷机，论坛日活百万，真可谓占尽天时。那种丝滑流畅、万物基于插件的境界，犹在眼前。短短十几次大版本迭代后，这里竟至于一变而成为我的墓碑地了吗。总之无论怎么讲，会战数据是8000万月活对战6000万友商，优势在我！传令：即刻启动""楚河汉界""协议，鸿沟以西继续维护澎湃，鸿沟以东全面接入AI大模型等等，产品经理呢？什么？带着核心代码投奔新能源汽车了？ #一加13# #荣耀Magic7Pro# #vivoX200Promini#135.6万热度 10.2万讨论","酷安","https://www.coolapk.com/feed/62960877?shareKey=MWYwYzllYzQ0YWE1NjdiZTczODU~","","","2025-02-26 10:08:51","4eff07f6a7e3f9e054799d1c4dcf1ae3"
"799","19","*#*#794824#*#* 5GN2876.2万热度 28.2万讨论","酷安","https://www.coolapk.com/feed/62952783?shareKey=M2ZhOWU5NzQwMmViNjdiZTczODU~","","","2025-02-26 10:08:51","1a1e999f16a70719d7f8577cb2bcbee0"
"800","1","数据激化经济担忧，美债年内新高，科技股拖累美股，特斯拉跌超8%，阿里反弹近4%，理想大涨13%，比特币黄金跳水","华尔街见闻","https://wallstreetcn.com/articles/3741816","","","2025-02-26 10:08:51","cb064d8976a91de1362b0d14657969b7"
"801","2","华尔街见闻早餐FM-Radio | 2025年2月26日","华尔街见闻","https://wallstreetcn.com/articles/3741870","","","2025-02-26 10:08:51","5ad81b9cb8b5d706d062992cfd462461"
"802","5","比特币暴跌，发生了什么？","华尔街见闻","https://wallstreetcn.com/articles/3741834","","","2025-02-26 10:08:51","de30337849a578b5ca9dac7837a4ae09"
"803","7","美财长贝森特：10年期美债收益率应“自然而然”下降，要让经济“重新私有化”，关税有三大目标","华尔街见闻","https://wallstreetcn.com/articles/3741859","","","2025-02-26 10:08:51","d524ef448fddc8491a2b845cd9cc284a"
"804","8","报道：DeepSeek加速推出新AI模型R2，或早于之前计划的五月","华尔街见闻","https://wallstreetcn.com/articles/3741837","","","2025-02-26 10:08:51","f3c7719d6728923a3b315bd628ba6449"
